RMS_X,RMS_Y,RMS_Z,Band_Power_Z_Low,Band_Power_Z_Mid,Band_Power_Z_High,label
0.008934839109186955,0.00908173373889332,0.05016053446886743,1.2397355583188249e-06,5.089896743547788e-05,1.057770335274273e-06,healthy
0.007895587403452652,0.00984311583182005,0.053125889943632834,3.999127552200263e-05,6.830965998767004e-05,9.932167759320391e-07,healthy
0.007651590211729401,0.009662821963979934,0.04982561827408946,2.969089745937653e-05,7.060291797350353e-05,7.374684912826722e-07,healthy
0.00899254460647498,0.009864420365319804,0.05637426856235905,7.471892417516013e-05,6.414946558397774e-05,9.056784826418503e-07,healthy
0.008937174708963531,0.00909396215602018,0.05027005335073612,2.0320542918826367e-05,6.047314804892786e-05,1.2984979325646727e-06,healthy
0.009579522482287441,0.009461283336409642,0.05068113757449163,2.2192312119240044e-05,6.293892407115491e-05,7.872291953668852e-07,healthy
0.00829696844080566,0.00931307640595004,0.04709442853689638,1.6123241352190876e-06,7.209155831985932e-05,1.0844249366430646e-06,healthy
0.008960628086323644,0.009829719782046303,0.0488972704289523,7.636194653299929e-06,6.153869266472817e-05,1.0344769719614195e-06,healthy
0.008907252369711332,0.009237458813121349,0.06824089698450428,0.00015424033705653122,5.388519613132419e-05,1.1879556290591843e-06,healthy
0.01082107252703171,0.008669010412409054,0.05483614407879782,2.257598589841066e-05,4.869581793285409e-05,1.4531152537503478e-06,healthy
0.008625366573335761,0.009011732975881799,0.05306088426137592,1.587883074916274e-05,5.6780962536256064e-05,1.3578256973475242e-06,healthy
0.008564919530974855,0.009088897884719956,0.050979803825594625,9.689930606330961e-07,5.2812455295411705e-05,1.184197382674044e-06,healthy
0.00893025475519993,0.009115320968770997,0.05270970010807518,1.018859353177306e-05,5.35413173358209e-05,1.322892075498361e-06,healthy
0.009607455667112283,0.008973308867802844,0.05541897936375164,2.93858159945814e-05,5.248960997593815e-05,1.1755109629927681e-06,healthy
0.009340700715194787,0.008829066118303579,0.05188995505875395,2.689150071404987e-06,5.358710218879649e-05,1.1697221120598297e-06,healthy
0.009134820952061293,0.010723085457764797,0.05393044873057725,2.2997815896256505e-05,4.663744285836151e-05,9.977092133440369e-07,healthy
0.010164351312908581,0.009322991881559894,0.054997891460325535,2.7308593092363094e-05,5.2811154215212296e-05,1.7411585125437731e-06,healthy
0.009494058685061852,0.00926342290325777,0.05485477865271619,2.8645344410337158e-05,4.809314247174844e-05,1.4382372617272136e-06,healthy
0.00933614214965292,0.009099352403237225,0.04936636098914758,8.440986410673361e-07,5.773552678000725e-05,1.340075100238875e-06,healthy
